Subject	Trial	TargBinary	ExpCond	PrimeCategory	PrimeType
72	23	1	Same	Dative	Prime_A
72	24	1	Different	Locative	Prime_A
73	2	1	Same	Transitive	Prime_A
73	4	1	Different	Transitive	Prime_A
73	5	0	Same	Dative	Prime_B
73	7	0	Different	Dative	Prime_B
73	8	1	Same	Transitive	Prime_B
73	9	1	Same	Dative	Prime_A
73	10	1	Different	Locative	Prime_B
73	11	1	Different	Dative	Prime_A
73	12	1	Different	Transitive	Prime_B
73	13	1	Same	Dative	Prime_A
73	15	1	Same	Transitive	Prime_B
73	16	1	Same	Dative	Prime_B
73	17	1	Different	Transitive	Prime_A
73	18	1	Different	Locative	Prime_B
73	19	1	Different	Transitive	Prime_B
73	20	1	Different	Dative	Prime_B
73	21	1	Same	Locative	Prime_B
73	22	1	Same	Transitive	Prime_A
73	23	0	Different	Dative	Prime_A
74	12	0	Same	Transitive	Prime_B
74	11	1	Same	Dative	Prime_A
74	10	1	Same	Locative	Prime_B
74	9	1	Different	Dative	Prime_A
74	8	0	Different	Transitive	Prime_B
74	7	0	Same	Dative	Prime_B
74	5	0	Different	Dative	Prime_B
74	4	0	Same	Transitive	Prime_A
74	2	0	Different	Transitive	Prime_A
74	24	1	Different	Locative	Prime_A
74	23	0	Same	Dative	Prime_A
74	22	1	Different	Transitive	Prime_A
74	21	1	Different	Locative	Prime_B
74	20	1	Same	Dative	Prime_B
74	19	0	Same	Transitive	Prime_B
74	17	1	Same	Transitive	Prime_A
74	16	0	Different	Dative	Prime_B
74	15	0	Different	Transitive	Prime_B
74	14	1	Same	Locative	Prime_A
74	13	0	Different	Dative	Prime_A
75	1	0	Same	Locative	Prime_B
75	2	1	Different	Transitive	Prime_B
75	3	0	Different	Locative	Prime_B
75	4	0	Same	Transitive	Prime_B
75	5	0	Different	Dative	Prime_A
75	6	1	Different	Locative	Prime_A
75	7	0	Same	Dative	Prime_A
75	8	1	Different	Transitive	Prime_A
75	9	1	Different	Dative	Prime_B
75	11	0	Same	Dative	Prime_B
75	12	1	Same	Transitive	Prime_A
75	13	0	Different	Dative	Prime_B
75	14	0	Same	Locative	Prime_B
75	15	1	Different	Transitive	Prime_A
75	16	0	Different	Dative	Prime_A
75	17	0	Same	Transitive	Prime_B
75	18	1	Same	Locative	Prime_A
75	19	1	Same	Transitive	Prime_A
75	20	1	Same	Dative	Prime_A
75	21	1	Different	Locative	Prime_A
75	22	0	Different	Transitive	Prime_B
75	23	0	Same	Dative	Prime_B
75	24	0	Different	Locative	Prime_B
76	12	1	Different	Transitive	Prime_A
76	11	1	Different	Dative	Prime_B
76	10	1	Different	Locative	Prime_A
76	9	0	Same	Dative	Prime_B
76	8	1	Same	Transitive	Prime_A
76	7	1	Different	Dative	Prime_A
76	6	1	Same	Locative	Prime_A
76	5	1	Same	Dative	Prime_A
76	4	1	Different	Transitive	Prime_B
76	3	1	Same	Locative	Prime_B
76	2	0	Same	Transitive	Prime_B
76	1	0	Different	Locative	Prime_B
76	24	0	Same	Locative	Prime_B
76	23	0	Different	Dative	Prime_B
76	22	0	Same	Transitive	Prime_B
76	21	0	Same	Locative	Prime_A
76	20	1	Different	Dative	Prime_A
76	19	1	Different	Transitive	Prime_A
76	18	1	Different	Locative	Prime_A
76	17	0	Different	Transitive	Prime_B
76	16	1	Same	Dative	Prime_A
76	15	1	Same	Transitive	Prime_A
76	14	1	Different	Locative	Prime_B
76	13	0	Same	Dative	Prime_B
77	12	1	Same	Transitive	Prime_B
77	11	1	Same	Dative	Prime_A
77	10	0	Same	Locative	Prime_B
77	9	1	Different	Dative	Prime_A
77	8	1	Different	Transitive	Prime_B
77	7	1	Same	Dative	Prime_B
77	6	0	Different	Locative	Prime_B
77	5	0	Different	Dative	Prime_B
77	4	1	Same	Transitive	Prime_A
77	3	1	Different	Locative	Prime_A
77	2	1	Different	Transitive	Prime_A
77	1	0	Same	Locative	Prime_A
77	24	0	Different	Locative	Prime_A
77	23	1	Same	Dative	Prime_A
77	22	1	Different	Transitive	Prime_A
77	21	0	Different	Locative	Prime_B
77	20	1	Same	Dative	Prime_B
77	19	0	Same	Transitive	Prime_B
77	18	0	Same	Locative	Prime_B
77	17	0	Same	Transitive	Prime_A
77	15	1	Different	Transitive	Prime_B
77	14	0	Same	Locative	Prime_A
77	13	1	Different	Dative	Prime_A
78	1	0	Different	Locative	Prime_A
78	2	1	Same	Transitive	Prime_A
78	3	0	Same	Locative	Prime_A
78	4	0	Different	Transitive	Prime_A
78	5	0	Same	Dative	Prime_B
78	6	0	Same	Locative	Prime_B
78	7	1	Different	Dative	Prime_B
78	8	0	Same	Transitive	Prime_B
78	9	1	Same	Dative	Prime_A
78	10	0	Different	Locative	Prime_B
78	11	1	Different	Dative	Prime_A
78	12	1	Different	Transitive	Prime_B
78	13	0	Same	Dative	Prime_A
78	14	1	Different	Locative	Prime_A
78	15	0	Same	Transitive	Prime_B
78	17	0	Different	Transitive	Prime_A
78	18	0	Different	Locative	Prime_B
78	19	0	Different	Transitive	Prime_B
78	20	1	Different	Dative	Prime_B
78	21	1	Same	Locative	Prime_B
78	22	1	Same	Transitive	Prime_A
78	23	0	Different	Dative	Prime_A
78	24	0	Same	Locative	Prime_A
80	1	0	Same	Locative	Prime_B
80	2	1	Different	Transitive	Prime_B
80	3	0	Different	Locative	Prime_B
80	4	0	Same	Transitive	Prime_B
80	5	0	Different	Dative	Prime_A
80	6	0	Different	Locative	Prime_A
80	7	0	Same	Dative	Prime_A
80	8	0	Different	Transitive	Prime_A
80	9	0	Different	Dative	Prime_B
80	10	1	Same	Locative	Prime_A
80	11	0	Same	Dative	Prime_B
80	12	1	Same	Transitive	Prime_A
80	13	0	Different	Dative	Prime_B
80	15	1	Different	Transitive	Prime_A
80	16	1	Different	Dative	Prime_A
80	17	0	Same	Transitive	Prime_B
80	18	0	Same	Locative	Prime_A
80	19	0	Same	Transitive	Prime_A
80	20	0	Same	Dative	Prime_A
80	22	0	Different	Transitive	Prime_B
80	23	0	Same	Dative	Prime_B
80	24	0	Different	Locative	Prime_B
81	1	0	Different	Locative	Prime_B
81	2	1	Same	Transitive	Prime_B
81	4	1	Different	Transitive	Prime_B
81	5	1	Same	Dative	Prime_A
81	6	1	Same	Locative	Prime_A
81	7	1	Different	Dative	Prime_A
81	8	1	Same	Transitive	Prime_A
81	9	1	Same	Dative	Prime_B
81	11	1	Different	Dative	Prime_B
81	12	1	Different	Transitive	Prime_A
81	13	1	Same	Dative	Prime_B
81	15	1	Same	Transitive	Prime_A
81	17	1	Different	Transitive	Prime_B
81	18	1	Different	Locative	Prime_A
81	19	1	Different	Transitive	Prime_A
81	21	1	Same	Locative	Prime_A
81	22	0	Same	Transitive	Prime_B
81	23	1	Different	Dative	Prime_B
81	24	0	Same	Locative	Prime_B
82	12	1	Same	Transitive	Prime_A
82	11	0	Same	Dative	Prime_B
82	10	1	Same	Locative	Prime_A
82	9	1	Different	Dative	Prime_B
82	8	1	Different	Transitive	Prime_A
82	7	0	Same	Dative	Prime_A
82	5	1	Different	Dative	Prime_A
82	4	0	Same	Transitive	Prime_B
82	3	1	Different	Locative	Prime_B
82	2	0	Different	Transitive	Prime_B
82	24	0	Different	Locative	Prime_B
82	23	0	Same	Dative	Prime_B
82	22	0	Different	Transitive	Prime_B
82	21	1	Different	Locative	Prime_A
82	20	1	Same	Dative	Prime_A
82	19	1	Same	Transitive	Prime_A
82	18	1	Same	Locative	Prime_A
82	17	0	Same	Transitive	Prime_B
82	16	1	Different	Dative	Prime_A
82	15	1	Different	Transitive	Prime_A
82	13	0	Different	Dative	Prime_B
83	1	0	Same	Locative	Prime_A
83	2	1	Different	Transitive	Prime_A
83	3	0	Different	Locative	Prime_A
83	4	1	Same	Transitive	Prime_A
83	5	0	Different	Dative	Prime_B
83	7	0	Same	Dative	Prime_B
83	8	1	Different	Transitive	Prime_B
83	9	1	Different	Dative	Prime_A
83	11	1	Same	Dative	Prime_A
83	12	1	Same	Transitive	Prime_B
83	13	1	Different	Dative	Prime_A
83	14	1	Same	Locative	Prime_A
83	15	1	Different	Transitive	Prime_B
83	16	1	Different	Dative	Prime_B
83	17	1	Same	Transitive	Prime_A
83	18	1	Same	Locative	Prime_B
83	19	0	Same	Transitive	Prime_B
83	20	1	Same	Dative	Prime_B
83	21	1	Different	Locative	Prime_B
83	22	1	Different	Transitive	Prime_A
83	23	1	Same	Dative	Prime_A
83	24	0	Different	Locative	Prime_A
84	12	1	Different	Transitive	Prime_B
84	11	1	Different	Dative	Prime_A
84	10	0	Different	Locative	Prime_B
84	9	0	Same	Dative	Prime_A
84	8	1	Same	Transitive	Prime_B
84	7	0	Different	Dative	Prime_B
84	6	0	Same	Locative	Prime_B
84	5	0	Same	Dative	Prime_B
84	4	1	Different	Transitive	Prime_A
84	3	0	Same	Locative	Prime_A
84	2	1	Same	Transitive	Prime_A
84	1	0	Different	Locative	Prime_A
84	24	0	Same	Locative	Prime_A
84	23	0	Different	Dative	Prime_A
84	22	1	Same	Transitive	Prime_A
84	21	1	Same	Locative	Prime_B
84	20	0	Different	Dative	Prime_B
84	19	0	Different	Transitive	Prime_B
84	18	0	Different	Locative	Prime_B
84	17	1	Different	Transitive	Prime_A
84	15	1	Same	Transitive	Prime_B
84	14	1	Different	Locative	Prime_A
84	13	0	Same	Dative	Prime_A
85	12	1	Same	Transitive	Prime_A
85	11	0	Same	Dative	Prime_B
85	9	0	Different	Dative	Prime_B
85	8	1	Different	Transitive	Prime_A
85	7	0	Same	Dative	Prime_A
85	6	1	Different	Locative	Prime_A
85	5	0	Different	Dative	Prime_A
85	4	1	Same	Transitive	Prime_B
85	2	1	Different	Transitive	Prime_B
85	1	0	Same	Locative	Prime_B
85	24	0	Different	Locative	Prime_B
85	23	0	Same	Dative	Prime_B
85	22	1	Different	Transitive	Prime_B
85	19	1	Same	Transitive	Prime_A
85	18	1	Same	Locative	Prime_A
85	17	0	Same	Transitive	Prime_B
85	15	1	Different	Transitive	Prime_A
85	14	0	Same	Locative	Prime_B
85	13	0	Different	Dative	Prime_B
86	1	0	Different	Locative	Prime_B
86	2	0	Same	Transitive	Prime_B
86	4	1	Different	Transitive	Prime_B
86	5	0	Same	Dative	Prime_A
86	7	1	Different	Dative	Prime_A
86	8	1	Same	Transitive	Prime_A
86	9	1	Same	Dative	Prime_B
86	11	1	Different	Dative	Prime_B
86	12	1	Different	Transitive	Prime_A
86	13	0	Same	Dative	Prime_B
86	14	1	Different	Locative	Prime_B
86	15	1	Same	Transitive	Prime_A
86	16	1	Same	Dative	Prime_A
86	17	0	Different	Transitive	Prime_B
86	19	1	Different	Transitive	Prime_A
86	20	1	Different	Dative	Prime_A
86	21	1	Same	Locative	Prime_A
86	22	1	Same	Transitive	Prime_B
86	23	0	Different	Dative	Prime_B
86	24	0	Same	Locative	Prime_B
87	11	0	Different	Dative	Prime_A
87	9	0	Same	Dative	Prime_A
87	8	0	Same	Transitive	Prime_B
87	7	0	Different	Dative	Prime_B
87	5	0	Same	Dative	Prime_B
87	4	1	Different	Transitive	Prime_A
87	3	1	Same	Locative	Prime_A
87	2	1	Same	Transitive	Prime_A
87	24	0	Same	Locative	Prime_A
87	23	0	Different	Dative	Prime_A
87	22	1	Same	Transitive	Prime_A
87	21	1	Same	Locative	Prime_B
87	20	0	Different	Dative	Prime_B
87	19	1	Different	Transitive	Prime_B
87	18	1	Different	Locative	Prime_B
87	17	1	Different	Transitive	Prime_A
87	16	1	Same	Dative	Prime_B
87	15	1	Same	Transitive	Prime_B
87	14	1	Different	Locative	Prime_A
87	13	1	Same	Dative	Prime_A
88	2	1	Different	Transitive	Prime_A
88	3	1	Different	Locative	Prime_A
88	4	0	Same	Transitive	Prime_A
88	5	0	Different	Dative	Prime_B
88	7	1	Same	Dative	Prime_B
88	8	0	Different	Transitive	Prime_B
88	9	1	Different	Dative	Prime_A
88	10	1	Same	Locative	Prime_B
88	11	1	Same	Dative	Prime_A
88	12	0	Same	Transitive	Prime_B
88	14	1	Same	Locative	Prime_A
88	15	1	Different	Transitive	Prime_B
88	17	0	Same	Transitive	Prime_A
88	18	1	Same	Locative	Prime_B
88	19	0	Same	Transitive	Prime_B
88	20	0	Same	Dative	Prime_B
88	21	1	Different	Locative	Prime_B
88	22	1	Different	Transitive	Prime_A
88	23	1	Same	Dative	Prime_A
88	24	0	Different	Locative	Prime_A
89	2	1	Same	Transitive	Prime_A
89	4	1	Different	Transitive	Prime_A
89	5	0	Same	Dative	Prime_B
89	6	1	Same	Locative	Prime_B
89	7	0	Different	Dative	Prime_B
89	8	1	Same	Transitive	Prime_B
89	9	1	Same	Dative	Prime_A
89	11	0	Different	Dative	Prime_A
89	12	0	Different	Transitive	Prime_B
89	13	0	Same	Dative	Prime_A
89	14	1	Different	Locative	Prime_A
89	15	1	Same	Transitive	Prime_B
89	17	0	Different	Transitive	Prime_A
89	18	1	Different	Locative	Prime_B
89	19	0	Different	Transitive	Prime_B
89	20	1	Different	Dative	Prime_B
89	22	1	Same	Transitive	Prime_A
89	23	1	Different	Dative	Prime_A
89	24	0	Same	Locative	Prime_A
90	12	0	Same	Transitive	Prime_B
90	11	1	Same	Dative	Prime_A
90	9	1	Different	Dative	Prime_A
90	8	1	Different	Transitive	Prime_B
90	7	1	Same	Dative	Prime_B
90	5	0	Different	Dative	Prime_B
90	4	0	Same	Transitive	Prime_A
90	3	1	Different	Locative	Prime_A
90	2	1	Different	Transitive	Prime_A
90	1	0	Same	Locative	Prime_A
90	24	0	Different	Locative	Prime_A
90	23	0	Same	Dative	Prime_A
90	22	1	Different	Transitive	Prime_A
90	21	0	Different	Locative	Prime_B
90	20	0	Same	Dative	Prime_B
90	19	0	Same	Transitive	Prime_B
90	18	1	Same	Locative	Prime_B
90	17	0	Same	Transitive	Prime_A
90	16	1	Different	Dative	Prime_B
90	15	1	Different	Transitive	Prime_B
90	13	1	Different	Dative	Prime_A
91	2	1	Different	Transitive	Prime_B
91	4	1	Same	Transitive	Prime_B
91	7	0	Same	Dative	Prime_A
91	8	1	Different	Transitive	Prime_A
91	9	1	Different	Dative	Prime_B
91	10	1	Same	Locative	Prime_A
91	12	1	Same	Transitive	Prime_A
91	13	1	Different	Dative	Prime_B
91	14	1	Same	Locative	Prime_B
91	15	1	Different	Transitive	Prime_A
91	17	0	Same	Transitive	Prime_B
91	18	1	Same	Locative	Prime_A
91	19	0	Same	Transitive	Prime_A
91	20	1	Same	Dative	Prime_A
91	21	1	Different	Locative	Prime_A
91	22	0	Different	Transitive	Prime_B
92	12	1	Different	Transitive	Prime_A
92	11	0	Different	Dative	Prime_B
92	10	1	Different	Locative	Prime_A
92	9	0	Same	Dative	Prime_B
92	8	1	Same	Transitive	Prime_A
92	7	0	Different	Dative	Prime_A
92	5	1	Same	Dative	Prime_A
92	3	0	Same	Locative	Prime_B
92	2	1	Same	Transitive	Prime_B
92	1	1	Different	Locative	Prime_B
92	24	0	Same	Locative	Prime_B
92	23	0	Different	Dative	Prime_B
92	22	0	Same	Transitive	Prime_B
92	21	1	Same	Locative	Prime_A
92	19	1	Different	Transitive	Prime_A
92	18	1	Different	Locative	Prime_A
92	17	0	Different	Transitive	Prime_B
92	15	1	Same	Transitive	Prime_A
92	13	0	Same	Dative	Prime_B
93	12	1	Same	Transitive	Prime_B
93	11	0	Same	Dative	Prime_A
93	9	0	Different	Dative	Prime_A
93	8	0	Different	Transitive	Prime_B
93	7	0	Same	Dative	Prime_B
93	5	0	Different	Dative	Prime_B
93	2	1	Different	Transitive	Prime_A
93	24	0	Different	Locative	Prime_A
93	23	0	Same	Dative	Prime_A
93	22	0	Different	Transitive	Prime_A
93	21	0	Different	Locative	Prime_B
93	20	0	Same	Dative	Prime_B
93	19	0	Same	Transitive	Prime_B
93	18	0	Same	Locative	Prime_B
93	17	0	Same	Transitive	Prime_A
93	16	0	Different	Dative	Prime_B
93	15	0	Different	Transitive	Prime_B
93	14	0	Same	Locative	Prime_A
93	13	0	Different	Dative	Prime_A
94	2	1	Same	Transitive	Prime_A
94	4	1	Different	Transitive	Prime_A
94	5	0	Same	Dative	Prime_B
94	7	0	Different	Dative	Prime_B
94	8	1	Same	Transitive	Prime_B
94	9	1	Same	Dative	Prime_A
94	11	1	Different	Dative	Prime_A
94	12	1	Different	Transitive	Prime_B
94	13	0	Same	Dative	Prime_A
94	14	1	Different	Locative	Prime_A
94	15	1	Same	Transitive	Prime_B
94	16	0	Same	Dative	Prime_B
94	17	1	Different	Transitive	Prime_A
94	18	1	Different	Locative	Prime_B
94	19	1	Different	Transitive	Prime_B
94	20	0	Different	Dative	Prime_B
94	21	1	Same	Locative	Prime_B
94	22	1	Same	Transitive	Prime_A
94	23	0	Different	Dative	Prime_A
94	24	1	Same	Locative	Prime_A
95	12	1	Different	Transitive	Prime_A
95	11	1	Different	Dative	Prime_B
95	10	1	Different	Locative	Prime_A
95	9	1	Same	Dative	Prime_B
95	8	1	Same	Transitive	Prime_A
95	7	1	Different	Dative	Prime_A
95	5	1	Same	Dative	Prime_A
95	4	0	Different	Transitive	Prime_B
95	3	0	Same	Locative	Prime_B
95	2	0	Same	Transitive	Prime_B
95	1	0	Different	Locative	Prime_B
95	24	1	Same	Locative	Prime_B
95	23	0	Different	Dative	Prime_B
95	22	0	Same	Transitive	Prime_B
95	21	1	Same	Locative	Prime_A
95	20	1	Different	Dative	Prime_A
95	19	0	Different	Transitive	Prime_A
95	18	1	Different	Locative	Prime_A
95	17	0	Different	Transitive	Prime_B
95	16	1	Same	Dative	Prime_A
95	15	1	Same	Transitive	Prime_A
95	14	1	Different	Locative	Prime_B
95	13	1	Same	Dative	Prime_B
96	1	0	Same	Locative	Prime_B
96	2	0	Different	Transitive	Prime_B
96	4	0	Same	Transitive	Prime_B
96	5	1	Different	Dative	Prime_A
96	7	1	Same	Dative	Prime_A
96	8	1	Different	Transitive	Prime_A
96	9	1	Different	Dative	Prime_B
96	11	0	Same	Dative	Prime_B
96	12	1	Same	Transitive	Prime_A
96	13	1	Different	Dative	Prime_B
96	15	1	Different	Transitive	Prime_A
96	16	1	Different	Dative	Prime_A
96	17	0	Same	Transitive	Prime_B
96	18	0	Same	Locative	Prime_A
96	20	1	Same	Dative	Prime_A
96	21	1	Different	Locative	Prime_A
96	22	1	Different	Transitive	Prime_B
96	23	1	Same	Dative	Prime_B
